type,pts,pos,tm,opp,id,q,init
1f1,0,1,DAL,SAC,20120309DALSAC,q2,1
1f1,2,1,SAC,DAL,20120309DALSAC,q2,0
2f1,0,2,DAL,SAC,20120309DALSAC,q3,1
2f1,2,2,SAC,DAL,20120309DALSAC,q3,0
2f1,2,2,SAS,LAC,20120309LACSAS,q1,1
2f1,2,2,LAC,SAS,20120309LACSAS,q1,0
1f1,3,2,SAS,LAC,20120309LACSAS,q2,1
1f1,0,1,LAC,SAS,20120309LACSAS,q2,0
2f1,5,2,SAS,LAC,20120309LACSAS,q3,1
2f1,0,2,LAC,SAS,20120309LACSAS,q3,0
2f1,0,2,LAL,MIN,20120309LALMIN,q1,1
2f1,2,1,MIN,LAL,20120309LALMIN,q1,0
2f1,0,2,LAL,MIN,20120309LALMIN,q2,1
2f1,2,1,MIN,LAL,20120309LALMIN,q2,0
2f1,0,2,MIN,LAL,20120309LALMIN,q3,1
2f1,2,2,LAL,MIN,20120309LALMIN,q3,0
2f1,4,2,CHA,NJN,20120309NJNCHA,q1,1
2f1,0,2,NJN,CHA,20120309NJNCHA,q1,0
2f1,2,2,NJN,CHA,20120309NJNCHA,q2,1
2f1,2,1,CHA,NJN,20120309NJNCHA,q2,0
1f1,0,1,NJN,CHA,20120309NJNCHA,q3,1
1f1,0,1,CHA,NJN,20120309NJNCHA,q3,0
2f1,0,1,DEN,NOH,20120309NOHDEN,q1,1
2f1,0,1,NOH,DEN,20120309NOHDEN,q1,0
1f1,2,2,NOH,DEN,20120309NOHDEN,q2,1
1f1,2,1,DEN,NOH,20120309NOHDEN,q2,0
1f1,2,1,NOH,DEN,20120309NOHDEN,q3,1
1f1,0,1,DEN,NOH,20120309NOHDEN,q3,0
2f1,5,2,MIL,NYK,20120309NYKMIL,q1,1
2f1,0,1,NYK,MIL,20120309NYKMIL,q1,0
2f1,2,3,NYK,MIL,20120309NYKMIL,q2,1
2f1,2,2,MIL,NYK,20120309NYKMIL,q2,0
2f1,2,2,MIL,NYK,20120309NYKMIL,q3,1
2f1,0,2,NYK,MIL,20120309NYKMIL,q3,0
1f1,0,1,BOS,POR,20120309PORBOS,q1,1
1f1,0,1,POR,BOS,20120309PORBOS,q1,0
1f1,0,2,BOS,POR,20120309PORBOS,q2,1
1f1,0,2,POR,BOS,20120309PORBOS,q2,0
1f1,2,1,BOS,POR,20120309PORBOS,q3,1
1f1,0,1,POR,BOS,20120309PORBOS,q3,0
1f1,2,1,PHI,UTA,20120309UTAPHI,q1,1
1f1,2,1,UTA,PHI,20120309UTAPHI,q1,0
1f1,0,2,PHI,UTA,20120309UTAPHI,q2,1
1f1,0,1,UTA,PHI,20120309UTAPHI,q2,0
2f1,0,2,UTA,PHI,20120309UTAPHI,q3,1
2f1,4,2,PHI,UTA,20120309UTAPHI,q3,0
2f1,4,2,OKC,CHA,20120310CHAOKC,q1,1
2f1,0,1,CHA,OKC,20120310CHAOKC,q1,0
2f1,3,2,CHA,OKC,20120310CHAOKC,q2,1
2f1,1,2,OKC,CHA,20120310CHAOKC,q2,0
2f1,3,2,CHA,OKC,20120310CHAOKC,q3,1
2f1,3,2,OKC,CHA,20120310CHAOKC,q3,0
2f1,0,2,DAL,GSW,20120310DALGSW,q1,1
2f1,3,1,GSW,DAL,20120310DALGSW,q1,0
2f1,2,2,GSW,DAL,20120310DALGSW,q2,1
2f1,4,2,DAL,GSW,20120310DALGSW,q2,0
2f1,3,3,GSW,DAL,20120310DALGSW,q3,1
2f1,0,3,DAL,GSW,20120310DALGSW,q3,0
2f1,0,1,NJN,HOU,20120310HOUNJN,q1,1
2f1,0,1,HOU,NJN,20120310HOUNJN,q1,0
1f1,0,1,NJN,HOU,20120310HOUNJN,q2,1
1f1,0,1,HOU,NJN,20120310HOUNJN,q2,0
1f1,0,2,HOU,NJN,20120310HOUNJN,q3,1
1f1,2,1,NJN,HOU,20120310HOUNJN,q3,0
2f1,0,2,MIA,IND,20120310INDMIA,q1,1
2f1,1,1,IND,MIA,20120310INDMIA,q1,0
2f1,0,2,MIA,IND,20120310INDMIA,q2,1
2f1,0,1,IND,MIA,20120310INDMIA,q2,0
2f1,0,1,MIA,IND,20120310INDMIA,q3,1
2f1,0,1,IND,MIA,20120310INDMIA,q3,0
2f1,2,2,MEM,PHX,20120310MEMPHX,q1,1
2f1,2,1,PHX,MEM,20120310MEMPHX,q1,0
2f1,5,2,PHX,MEM,20120310MEMPHX,q2,1
2f1,3,2,MEM,PHX,20120310MEMPHX,q2,0
2f1,3,2,PHX,MEM,20120310MEMPHX,q3,1
2f1,1,1,MEM,PHX,20120310MEMPHX,q3,0
2f1,4,2,NOH,MIN,20120310NOHMIN,q1,1
2f1,2,1,MIN,NOH,20120310NOHMIN,q1,0
2f1,2,2,MIN,NOH,20120310NOHMIN,q2,1
2f1,2,2,NOH,MIN,20120310NOHMIN,q2,0
2f1,3,2,MIN,NOH,20120310NOHMIN,q3,1
2f1,1,1,NOH,MIN,20120310NOHMIN,q3,0
2f1,4,2,WAS,POR,20120310PORWAS,q1,1
2f1,0,1,POR,WAS,20120310PORWAS,q1,0
1f1,0,1,POR,WAS,20120310PORWAS,q2,1
1f1,0,1,WAS,POR,20120310PORWAS,q2,0
2f1,2,2,WAS,POR,20120310PORWAS,q3,1
2f1,0,1,POR,WAS,20120310PORWAS,q3,0
1f1,0,1,TOR,DET,20120310TORDET,q1,1
1f1,3,1,DET,TOR,20120310TORDET,q1,0
1f1,0,1,TOR,DET,20120310TORDET,q2,1
1f1,0,1,DET,TOR,20120310TORDET,q2,0
1f1,2,2,DET,TOR,20120310TORDET,q3,1
1f1,0,1,TOR,DET,20120310TORDET,q3,0
2f1,2,2,UTA,CHI,20120310UTACHI,q1,1
2f1,2,1,CHI,UTA,20120310UTACHI,q1,0
2f1,1,2,CHI,UTA,20120310UTACHI,q2,1
2f1,0,1,UTA,CHI,20120310UTACHI,q2,0
2f1,2,3,UTA,CHI,20120310UTACHI,q3,1
2f1,4,3,CHI,UTA,20120310UTACHI,q3,0
1f1,0,2,ATL,SAC,20120311ATLSAC,q1,1
1f1,3,2,SAC,ATL,20120311ATLSAC,q1,0
2f1,3,2,ATL,SAC,20120311ATLSAC,q2,1
2f1,2,1,SAC,ATL,20120311ATLSAC,q2,0
1f1,2,2,SAC,ATL,20120311ATLSAC,q3,1
1f1,0,1,ATL,SAC,20120311ATLSAC,q3,0
1f1,0,1,LAL,BOS,20120311BOSLAL,q1,1
1f1,0,1,BOS,LAL,20120311BOSLAL,q1,0
1f1,5,2,BOS,LAL,20120311BOSLAL,q2,1
1f1,2,1,LAL,BOS,20120311BOSLAL,q2,0
2f1,2,2,BOS,LAL,20120311BOSLAL,q3,1
2f1,2,2,LAL,BOS,20120311BOSLAL,q3,0
2f1,4,2,LAC,GSW,20120311GSWLAC,q1,1
2f1,3,1,GSW,LAC,20120311GSWLAC,q1,0
2f1,1,2,LAC,GSW,20120311GSWLAC,q2,1
2f1,3,1,GSW,LAC,20120311GSWLAC,q2,0
2f1,3,2,LAC,GSW,20120311GSWLAC,q3,1
2f1,2,2,GSW,LAC,20120311GSWLAC,q3,0
2f1,2,2,HOU,CLE,20120311HOUCLE,q1,1
2f1,2,2,CLE,HOU,20120311HOUCLE,q1,0
2f1,0,2,CLE,HOU,20120311HOUCLE,q2,1
2f1,2,2,HOU,CLE,20120311HOUCLE,q2,0
2f1,2,2,CLE,HOU,20120311HOUCLE,q3,1
2f1,0,1,HOU,CLE,20120311HOUCLE,q3,0
2f1,2,2,IND,ORL,20120311INDORL,q1,1
2f1,2,1,ORL,IND,20120311INDORL,q1,0
1f1,0,2,ORL,IND,20120311INDORL,q2,1
1f1,2,1,IND,ORL,20120311INDORL,q2,0
1f1,0,2,ORL,IND,20120311INDORL,q3,1
1f1,2,1,IND,ORL,20120311INDORL,q3,0
2f1,1,2,DEN,MEM,20120311MEMDEN,q1,1
2f1,2,2,MEM,DEN,20120311MEMDEN,q1,0
2f1,2,2,DEN,MEM,20120311MEMDEN,q2,1
2f1,0,1,MEM,DEN,20120311MEMDEN,q2,0
1f1,2,2,MEM,DEN,20120311MEMDEN,q3,1
1f1,0,2,DEN,MEM,20120311MEMDEN,q3,0
1f1,2,2,TOR,MIL,20120311MILTOR,q1,1
1f1,0,1,MIL,TOR,20120311MILTOR,q1,0
1f1,0,2,TOR,MIL,20120311MILTOR,q2,1
1f1,3,1,MIL,TOR,20120311MILTOR,q2,0
2f1,3,2,TOR,MIL,20120311MILTOR,q3,1
2f1,0,1,MIL,TOR,20120311MILTOR,q3,0
2f1,4,2,PHI,NYK,20120311PHINYK,q1,1
2f1,3,2,NYK,PHI,20120311PHINYK,q1,0
2f1,4,2,NYK,PHI,20120311PHINYK,q2,1
2f1,2,2,PHI,NYK,20120311PHINYK,q2,0
2f1,5,2,PHI,NYK,20120311PHINYK,q3,1
2f1,3,1,NYK,PHI,20120311PHINYK,q3,0
1f1,0,1,BOS,LAC,20120312BOSLAC,q1,1
1f1,0,1,LAC,BOS,20120312BOSLAC,q1,0
1f1,2,1,LAC,BOS,20120312BOSLAC,q2,1
1f1,0,1,BOS,LAC,20120312BOSLAC,q2,0
1f1,2,1,LAC,BOS,20120312BOSLAC,q3,1
1f1,0,1,BOS,LAC,20120312BOSLAC,q3,0
2f1,0,2,CHA,NOH,20120312CHANOH,q1,1
2f1,0,1,NOH,CHA,20120312CHANOH,q1,0
2f1,0,2,CHA,NOH,20120312CHANOH,q2,1
2f1,0,1,NOH,CHA,20120312CHANOH,q2,0
2f1,0,3,NOH,CHA,20120312CHANOH,q3,1
2f1,5,2,CHA,NOH,20120312CHANOH,q3,0
2f1,2,2,DET,UTA,20120312DETUTA,q1,1
2f1,2,1,UTA,DET,20120312DETUTA,q1,0
2f1,4,3,UTA,DET,20120312DETUTA,q2,1
2f1,2,2,DET,UTA,20120312DETUTA,q2,0
1f1,2,2,DET,UTA,20120312DETUTA,q3,1
1f1,2,1,UTA,DET,20120312DETUTA,q3,0
1f1,5,2,MIL,NJN,20120312MILNJN,q1,1
1f1,0,2,NJN,MIL,20120312MILNJN,q1,0
2f1,0,2,MIL,NJN,20120312MILNJN,q2,1
2f1,0,1,NJN,MIL,20120312MILNJN,q2,0
2f1,5,2,MIL,NJN,20120312MILNJN,q3,1
2f1,0,1,NJN,MIL,20120312MILNJN,q3,0
2f1,0,2,MIN,PHX,20120312MINPHX,q1,1
2f1,2,1,PHX,MIN,20120312MINPHX,q1,0
2f1,3,2,MIN,PHX,20120312MINPHX,q2,1
2f1,2,1,PHX,MIN,20120312MINPHX,q2,0
2f1,0,2,MIN,PHX,20120312MINPHX,q3,1
2f1,0,2,PHX,MIN,20120312MINPHX,q3,0
2f1,0,2,CHI,NYK,20120312NYKCHI,q1,1
2f1,0,1,NYK,CHI,20120312NYKCHI,q1,0
1f1,0,2,NYK,CHI,20120312NYKCHI,q2,1
1f1,0,1,CHI,NYK,20120312NYKCHI,q2,0
2f1,2,2,NYK,CHI,20120312NYKCHI,q3,1
2f1,2,1,CHI,NYK,20120312NYKCHI,q3,0
2f1,0,2,WAS,SAS,20120312WASSAS,q1,1
2f1,2,1,SAS,WAS,20120312WASSAS,q1,0
2f1,3,2,SAS,WAS,20120312WASSAS,q2,1
2f1,2,1,WAS,SAS,20120312WASSAS,q2,0
2f1,4,2,SAS,WAS,20120312WASSAS,q3,1
2f1,2,2,WAS,SAS,20120312WASSAS,q3,0
1f1,2,2,ATL,DEN,20120313ATLDEN,q1,1
1f1,0,1,DEN,ATL,20120313ATLDEN,q1,0
1f1,0,2,ATL,DEN,20120313ATLDEN,q2,1
1f1,2,1,DEN,ATL,20120313ATLDEN,q2,0
1f1,0,2,DEN,ATL,20120313ATLDEN,q3,1
1f1,0,1,ATL,DEN,20120313ATLDEN,q3,0
2f1,5,2,GSW,SAC,20120313GSWSAC,q1,1
2f1,0,2,SAC,GSW,20120313GSWSAC,q1,0
1f1,3,2,GSW,SAC,20120313GSWSAC,q2,1
1f1,0,1,SAC,GSW,20120313GSWSAC,q2,0
2f1,7,2,GSW,SAC,20120313GSWSAC,q3,1
2f1,0,2,SAC,GSW,20120313GSWSAC,q3,0
2f1,0,3,HOU,OKC,20120313HOUOKC,q1,1
2f1,0,2,OKC,HOU,20120313HOUOKC,q1,0
2f1,4,2,HOU,OKC,20120313HOUOKC,q2,1
2f1,2,2,OKC,HOU,20120313HOUOKC,q2,0
1f1,2,2,HOU,OKC,20120313HOUOKC,q3,1
1f1,2,1,OKC,HOU,20120313HOUOKC,q3,0
1f1,3,1,LAL,MEM,20120313LALMEM,q1,1
1f1,2,1,MEM,LAL,20120313LALMEM,q1,0
1f1,3,2,MEM,LAL,20120313LALMEM,q2,1
1f1,2,1,LAL,MEM,20120313LALMEM,q2,0
2f1,2,2,MEM,LAL,20120313LALMEM,q3,1
2f1,2,1,LAL,MEM,20120313LALMEM,q3,0
2f1,0,2,MIA,ORL,20120313MIAORL,q1,1
2f1,2,1,ORL,MIA,20120313MIAORL,q1,0
1f1,1,1,MIA,ORL,20120313MIAORL,q2,1
1f1,0,1,ORL,MIA,20120313MIAORL,q2,0
1f1,1,1,ORL,MIA,20120313MIAORL,q3,1
1f1,0,1,MIA,ORL,20120313MIAORL,q3,0
2f1,2,2,IND,POR,20120313PORIND,q1,1
2f1,2,1,POR,IND,20120313PORIND,q1,0
1f1,0,2,IND,POR,20120313PORIND,q2,1
1f1,0,1,POR,IND,20120313PORIND,q2,0
1f1,3,2,IND,POR,20120313PORIND,q3,1
1f1,2,1,POR,IND,20120313PORIND,q3,0
2f1,3,1,CLE,TOR,20120313TORCLE,q1,1
2f1,2,1,TOR,CLE,20120313TORCLE,q1,0
1f1,3,1,TOR,CLE,20120313TORCLE,q2,1
1f1,2,1,CLE,TOR,20120313TORCLE,q2,0
2f1,0,2,CLE,TOR,20120313TORCLE,q3,1
2f1,2,1,TOR,CLE,20120313TORCLE,q3,0
1f1,0,1,DAL,WAS,20120313WASDAL,q1,1
1f1,0,1,WAS,DAL,20120313WASDAL,q1,0
1f1,3,2,WAS,DAL,20120313WASDAL,q2,1
1f1,2,1,DAL,WAS,20120313WASDAL,q2,0
2f1,2,2,WAS,DAL,20120313WASDAL,q3,1
2f1,2,1,DAL,WAS,20120313WASDAL,q3,0
2f1,3,2,ATL,LAC,20120314ATLLAC,q1,1
2f1,3,1,LAC,ATL,20120314ATLLAC,q1,0
2f1,0,2,LAC,ATL,20120314ATLLAC,q2,1
2f1,0,1,ATL,LAC,20120314ATLLAC,q2,0
1f1,3,1,ATL,LAC,20120314ATLLAC,q3,1
1f1,2,1,LAC,ATL,20120314ATLLAC,q3,0
1f1,0,2,GSW,BOS,20120314BOSGSW,q1,1
1f1,0,1,BOS,GSW,20120314BOSGSW,q1,0
2f1,4,2,GSW,BOS,20120314BOSGSW,q2,1
2f1,0,2,BOS,GSW,20120314BOSGSW,q2,0
1f1,0,2,GSW,BOS,20120314BOSGSW,q3,1
1f1,2,1,BOS,GSW,20120314BOSGSW,q3,0
2f1,2,2,HOU,CHA,20120314CHAHOU,q1,1
2f1,2,2,CHA,HOU,20120314CHAHOU,q1,0
2f1,2,2,HOU,CHA,20120314CHAHOU,q2,1
2f1,0,1,CHA,HOU,20120314CHAHOU,q2,0
1f1,0,2,CHA,HOU,20120314CHAHOU,q3,1
1f1,0,1,HOU,CHA,20120314CHAHOU,q3,0
2f1,0,2,MIL,CLE,20120314CLEMIL,q1,1
2f1,3,1,CLE,MIL,20120314CLEMIL,q1,0
1f1,2,1,MIL,CLE,20120314CLEMIL,q2,1
1f1,0,1,CLE,MIL,20120314CLEMIL,q2,0
1f1,2,2,CLE,MIL,20120314CLEMIL,q3,1
1f1,2,1,MIL,CLE,20120314CLEMIL,q3,0
1f1,2,2,SAC,DET,20120314DETSAC,q1,1
1f1,0,1,DET,SAC,20120314DETSAC,q1,0
2f1,4,2,DET,SAC,20120314DETSAC,q2,1
2f1,0,2,SAC,DET,20120314DETSAC,q2,0
1f1,3,1,DET,SAC,20120314DETSAC,q3,1
1f1,0,1,SAC,DET,20120314DETSAC,q3,0
1f1,2,2,NOH,LAL,20120314LALNOH,q1,1
1f1,0,2,LAL,NOH,20120314LALNOH,q1,0
2f1,0,2,NOH,LAL,20120314LALNOH,q2,1
2f1,3,2,LAL,NOH,20120314LALNOH,q2,0
1f1,2,2,NOH,LAL,20120314LALNOH,q3,1
1f1,2,1,LAL,NOH,20120314LALNOH,q3,0
1f1,0,1,MIA,CHI,20120314MIACHI,q1,1
1f1,0,1,CHI,MIA,20120314MIACHI,q1,0
1f1,2,2,CHI,MIA,20120314MIACHI,q2,1
1f1,2,1,MIA,CHI,20120314MIACHI,q2,0
1f1,3,2,MIA,CHI,20120314MIACHI,q3,1
1f1,2,1,CHI,MIA,20120314MIACHI,q3,0
2f1,6,2,SAS,ORL,20120314ORLSAS,q1,1
2f1,0,1,ORL,SAS,20120314ORLSAS,q1,0
2f1,0,2,ORL,SAS,20120314ORLSAS,q2,1
2f1,1,1,SAS,ORL,20120314ORLSAS,q2,0
1f1,5,2,SAS,ORL,20120314ORLSAS,q3,1
1f1,2,1,ORL,SAS,20120314ORLSAS,q3,0
2f1,0,1,PHI,IND,20120314PHIIND,q1,1
2f1,0,1,IND,PHI,20120314PHIIND,q1,0
2f1,2,1,PHI,IND,20120314PHIIND,q2,1
2f1,2,1,IND,PHI,20120314PHIIND,q2,0
2f1,6,2,IND,PHI,20120314PHIIND,q3,1
2f1,0,1,PHI,IND,20120314PHIIND,q3,0
2f1,2,2,NYK,POR,20120314PORNYK,q1,1
2f1,0,1,POR,NYK,20120314PORNYK,q1,0
2f1,0,2,POR,NYK,20120314PORNYK,q2,1
2f1,0,2,NYK,POR,20120314PORNYK,q2,0
2f1,0,2,NYK,POR,20120314PORNYK,q3,1
2f1,2,1,POR,NYK,20120314PORNYK,q3,0
2f1,0,2,TOR,NJN,20120314TORNJN,q1,1
2f1,0,1,NJN,TOR,20120314TORNJN,q1,0
2f1,2,2,TOR,NJN,20120314TORNJN,q2,1
2f1,3,1,NJN,TOR,20120314TORNJN,q2,0
2f1,4,2,NJN,TOR,20120314TORNJN,q3,1
2f1,2,2,TOR,NJN,20120314TORNJN,q3,0
1f1,2,2,PHX,UTA,20120314UTAPHX,q1,1
1f1,2,1,UTA,PHX,20120314UTAPHX,q1,0
2f1,6,2,PHX,UTA,20120314UTAPHX,q2,1
2f1,2,2,UTA,PHX,20120314UTAPHX,q2,0
2f1,2,2,PHX,UTA,20120314UTAPHX,q3,1
2f1,5,2,UTA,PHX,20120314UTAPHX,q3,0
1f1,3,2,CHA,DAL,20120315CHADAL,q1,1
1f1,2,1,DAL,CHA,20120315CHADAL,q1,0
2f1,5,2,DAL,CHA,20120315CHADAL,q2,1
2f1,0,2,CHA,DAL,20120315CHADAL,q2,0
2f1,0,2,CHA,DAL,20120315CHADAL,q3,1
2f1,0,1,DAL,CHA,20120315CHADAL,q3,0
1f1,2,1,UTA,MIN,20120315MINUTA,q1,1
1f1,0,1,MIN,UTA,20120315MINUTA,q1,0
2f1,3,2,MIN,UTA,20120315MINUTA,q2,1
2f1,2,2,UTA,MIN,20120315MINUTA,q2,0
1f1,2,2,UTA,MIN,20120315MINUTA,q3,1
1f1,0,1,MIN,UTA,20120315MINUTA,q3,0
2f1,4,3,DEN,OKC,20120315OKCDEN,q1,1
2f1,0,2,OKC,DEN,20120315OKCDEN,q1,0
2f1,0,2,DEN,OKC,20120315OKCDEN,q2,1
2f1,2,2,OKC,DEN,20120315OKCDEN,q2,0
2f1,3,2,OKC,DEN,20120315OKCDEN,q3,1
2f1,0,1,DEN,OKC,20120315OKCDEN,q3,0
2f1,2,2,LAC,PHX,20120315PHXLAC,q1,1
2f1,0,2,PHX,LAC,20120315PHXLAC,q1,0
2f1,4,2,PHX,LAC,20120315PHXLAC,q2,1
2f1,0,2,LAC,PHX,20120315PHXLAC,q2,0
2f1,0,2,PHX,LAC,20120315PHXLAC,q3,1
2f1,2,2,LAC,PHX,20120315PHXLAC,q3,0
1f1,3,2,NOH,WAS,20120315WASNOH,q1,1
1f1,3,1,WAS,NOH,20120315WASNOH,q1,0
2f1,0,1,NOH,WAS,20120315WASNOH,q2,1
2f1,2,1,WAS,NOH,20120315WASNOH,q2,0
1f1,2,2,WAS,NOH,20120315WASNOH,q3,1
1f1,2,1,NOH,WAS,20120315WASNOH,q3,0
2f1,0,2,SAC,BOS,20120316BOSSAC,q1,1
2f1,2,1,BOS,SAC,20120316BOSSAC,q1,0
1f1,0,1,SAC,BOS,20120316BOSSAC,q2,1
1f1,0,1,BOS,SAC,20120316BOSSAC,q2,0
2f1,2,2,BOS,SAC,20120316BOSSAC,q3,1
2f1,0,2,SAC,BOS,20120316BOSSAC,q3,0
2f1,4,3,PHX,DET,20120316DETPHX,q1,1
2f1,3,2,DET,PHX,20120316DETPHX,q1,0
2f1,3,3,DET,PHX,20120316DETPHX,q2,1
2f1,3,2,PHX,DET,20120316DETPHX,q2,0
1f1,2,2,DET,PHX,20120316DETPHX,q3,1
1f1,2,1,PHX,DET,20120316DETPHX,q3,0
2f1,3,2,IND,NYK,20120316INDNYK,q1,1
2f1,3,2,NYK,IND,20120316INDNYK,q1,0
1f1,0,2,IND,NYK,20120316INDNYK,q2,1
1f1,3,1,NYK,IND,20120316INDNYK,q2,0
2f1,5,2,NYK,IND,20120316INDNYK,q3,1
2f1,0,2,IND,NYK,20120316INDNYK,q3,0
2f1,2,2,MIA,PHI,20120316MIAPHI,q1,1
2f1,0,1,PHI,MIA,20120316MIAPHI,q1,0
2f1,0,2,PHI,MIA,20120316MIAPHI,q2,1
2f1,3,2,MIA,PHI,20120316MIAPHI,q2,0
2f1,3,2,PHI,MIA,20120316MIAPHI,q3,1
2f1,0,1,MIA,PHI,20120316MIAPHI,q3,0
1f1,0,1,GSW,MIL,20120316MILGSW,q1,1
1f1,2,1,MIL,GSW,20120316MILGSW,q1,0
2f1,2,2,GSW,MIL,20120316MILGSW,q2,1
2f1,2,1,MIL,GSW,20120316MILGSW,q2,0
1f1,0,2,MIL,GSW,20120316MILGSW,q3,1
1f1,2,1,GSW,MIL,20120316MILGSW,q3,0
2f1,2,2,MIN,LAL,20120316MINLAL,q1,1
2f1,0,2,LAL,MIN,20120316MINLAL,q1,0
2f1,5,2,MIN,LAL,20120316MINLAL,q2,1
2f1,0,2,LAL,MIN,20120316MINLAL,q2,0
1f1,1,2,MIN,LAL,20120316MINLAL,q3,1
1f1,0,2,LAL,MIN,20120316MINLAL,q3,0
2f1,0,2,ORL,NJN,20120316NJNORL,q1,1
2f1,2,1,NJN,ORL,20120316NJNORL,q1,0
2f1,0,2,NJN,ORL,20120316NJNORL,q2,1
2f1,3,1,ORL,NJN,20120316NJNORL,q2,0
2f1,5,2,NJN,ORL,20120316NJNORL,q3,1
2f1,0,2,ORL,NJN,20120316NJNORL,q3,0
1f1,3,2,CHI,POR,20120316PORCHI,q1,1
1f1,2,1,POR,CHI,20120316PORCHI,q1,0
2f1,0,2,POR,CHI,20120316PORCHI,q2,1
2f1,0,1,CHI,POR,20120316PORCHI,q2,0
2f1,6,2,POR,CHI,20120316PORCHI,q3,1
2f1,0,1,CHI,POR,20120316PORCHI,q3,0
2f1,3,2,OKC,SAS,20120316SASOKC,q1,1
2f1,3,1,SAS,OKC,20120316SASOKC,q1,0
1f1,2,2,OKC,SAS,20120316SASOKC,q2,1
1f1,0,1,SAS,OKC,20120316SASOKC,q2,0
2f1,2,3,SAS,OKC,20120316SASOKC,q3,1
2f1,3,2,OKC,SAS,20120316SASOKC,q3,0
1f1,3,1,MEM,TOR,20120316TORMEM,q1,1
1f1,2,1,TOR,MEM,20120316TORMEM,q1,0
2f1,5,3,MEM,TOR,20120316TORMEM,q2,1
2f1,1,2,TOR,MEM,20120316TORMEM,q2,0
2f1,0,2,TOR,MEM,20120316TORMEM,q3,1
2f1,2,2,MEM,TOR,20120316TORMEM,q3,0
2f1,0,1,WAS,ATL,20120316WASATL,q1,1
2f1,0,1,ATL,WAS,20120316WASATL,q1,0
1f1,2,2,WAS,ATL,20120316WASATL,q2,1
1f1,2,1,ATL,WAS,20120316WASATL,q2,0
2f1,5,2,ATL,WAS,20120316WASATL,q3,1
2f1,2,2,WAS,ATL,20120316WASATL,q3,0
1f1,2,2,DEN,BOS,20120317BOSDEN,q1,1
1f1,2,1,BOS,DEN,20120317BOSDEN,q1,0
1f1,0,2,BOS,DEN,20120317BOSDEN,q2,1
1f1,3,1,DEN,BOS,20120317BOSDEN,q2,0
2f1,0,2,BOS,DEN,20120317BOSDEN,q3,1
2f1,1,1,DEN,BOS,20120317BOSDEN,q3,0
2f1,2,2,GSW,UTA,20120317GSWUTA,q1,1
2f1,0,1,UTA,GSW,20120317GSWUTA,q1,0
2f1,0,2,UTA,GSW,20120317GSWUTA,q2,1
2f1,0,1,GSW,UTA,20120317GSWUTA,q2,0
1f1,0,2,UTA,GSW,20120317GSWUTA,q3,1
1f1,0,1,GSW,UTA,20120317GSWUTA,q3,0
2f1,1,2,HOU,LAC,20120317HOULAC,q1,1
2f1,2,2,LAC,HOU,20120317HOULAC,q1,0
1f1,2,2,LAC,HOU,20120317HOULAC,q2,1
1f1,0,1,HOU,LAC,20120317HOULAC,q2,0
1f1,0,2,HOU,LAC,20120317HOULAC,q3,1
1f1,3,1,LAC,HOU,20120317HOULAC,q3,0
1f1,0,1,NOH,NJN,20120317NOHNJN,q1,1
1f1,0,1,NJN,NOH,20120317NOHNJN,q1,0
2f1,3,2,NJN,NOH,20120317NOHNJN,q2,1
2f1,0,2,NOH,NJN,20120317NOHNJN,q2,0
2f1,7,3,NJN,NOH,20120317NOHNJN,q3,1
2f1,0,2,NOH,NJN,20120317NOHNJN,q3,0
1f1,2,2,NYK,IND,20120317NYKIND,q1,1
1f1,1,1,IND,NYK,20120317NYKIND,q1,0
1f1,0,2,IND,NYK,20120317NYKIND,q2,1
1f1,0,1,NYK,IND,20120317NYKIND,q2,0
2f1,0,2,NYK,IND,20120317NYKIND,q3,1
2f1,2,1,IND,NYK,20120317NYKIND,q3,0
1f1,0,1,CHI,PHI,20120317PHICHI,q1,1
1f1,0,1,PHI,CHI,20120317PHICHI,q1,0
2f1,5,2,CHI,PHI,20120317PHICHI,q2,1
2f1,2,1,PHI,CHI,20120317PHICHI,q2,0
2f1,2,2,CHI,PHI,20120317PHICHI,q3,1
2f1,0,1,PHI,CHI,20120317PHICHI,q3,0
2f1,2,2,SAS,DAL,20120317SASDAL,q1,1
2f1,3,1,DAL,SAS,20120317SASDAL,q1,0
2f1,0,2,SAS,DAL,20120317SASDAL,q2,1
2f1,0,1,DAL,SAS,20120317SASDAL,q2,0
2f1,4,3,DAL,SAS,20120317SASDAL,q3,1
2f1,2,2,SAS,DAL,20120317SASDAL,q3,0
2f1,2,2,CHA,TOR,20120317TORCHA,q1,1
2f1,2,2,TOR,CHA,20120317TORCHA,q1,0
1f1,2,1,TOR,CHA,20120317TORCHA,q2,1
1f1,0,1,CHA,TOR,20120317TORCHA,q2,0
1f1,0,2,TOR,CHA,20120317TORCHA,q3,1
1f1,2,2,CHA,TOR,20120317TORCHA,q3,0
2f1,0,2,ATL,CLE,20120318ATLCLE,q1,1
2f1,0,1,CLE,ATL,20120318ATLCLE,q1,0
1f1,2,2,ATL,CLE,20120318ATLCLE,q2,1
1f1,2,1,CLE,ATL,20120318ATLCLE,q2,0
2f1,2,2,ATL,CLE,20120318ATLCLE,q3,1
2f1,0,2,CLE,ATL,20120318ATLCLE,q3,0
2f1,0,2,LAC,DET,20120318DETLAC,q1,1
2f1,2,2,DET,LAC,20120318DETLAC,q1,0
2f1,0,2,LAC,DET,20120318DETLAC,q2,1
